id	column.name	column.usp.code	column.length	column.id	column.particle.size	column.temperature	column.flowrate	column.t0	eluent.A.h2o	eluent.A.meoh	eluent.A.acn	eluent.A.iproh	eluent.A.acetone	eluent.A.hex	eluent.A.chcl3	eluent.A.ch2cl2	eluent.A.hept	eluent.A.formic	eluent.A.formic.unit	eluent.A.acetic	eluent.A.acetic.unit	eluent.A.trifluoroacetic	eluent.A.trifluoroacetic.unit	eluent.A.phosphor	eluent.A.phosphor.unit	eluent.A.nh4ac	eluent.A.nh4ac.unit	eluent.A.nh4form	eluent.A.nh4form.unit	eluent.A.nh4carb	eluent.A.nh4carb.unit	eluent.A.nh4bicarb	eluent.A.nh4bicarb.unit	eluent.A.nh4f	eluent.A.nh4f.unit	eluent.A.nh4oh	eluent.A.nh4oh.unit	eluent.A.trieth	eluent.A.trieth.unit	eluent.A.triprop	eluent.A.triprop.unit	eluent.A.tribut	eluent.A.tribut.unit	eluent.A.nndimethylhex	eluent.A.nndimethylhex.unit	eluent.A.medronic	eluent.A.medronic.unit	eluent.A.pH	eluent.A.heptafluorobutyric	eluent.A.heptafluorobutyric.unit	eluent.B.h2o	eluent.B.meoh	eluent.B.acn	eluent.B.iproh	eluent.B.acetone	eluent.B.hex	eluent.B.chcl3	eluent.B.ch2cl2	eluent.B.hept	eluent.B.formic	eluent.B.formic.unit	eluent.B.acetic	eluent.B.acetic.unit	eluent.B.trifluoroacetic	eluent.B.trifluoroacetic.unit	eluent.B.phosphor	eluent.B.phosphor.unit	eluent.B.nh4ac	eluent.B.nh4ac.unit	eluent.B.nh4form	eluent.B.nh4form.unit	eluent.B.nh4carb	eluent.B.nh4carb.unit	eluent.B.nh4bicarb	eluent.B.nh4bicarb.unit	eluent.B.nh4f	eluent.B.nh4f.unit	eluent.B.nh4oh	eluent.B.nh4oh.unit	eluent.B.trieth	eluent.B.trieth.unit	eluent.B.triprop	eluent.B.triprop.unit	eluent.B.tribut	eluent.B.tribut.unit	eluent.B.nndimethylhex	eluent.B.nndimethylhex.unit	eluent.B.medronic	eluent.B.medronic.unit	eluent.B.pH	eluent.B.heptafluorobutyric	eluent.B.heptafluorobutyric.unit	eluent.C.h2o	eluent.C.meoh	eluent.C.acn	eluent.C.iproh	eluent.C.acetone	eluent.C.hex	eluent.C.chcl3	eluent.C.ch2cl2	eluent.C.hept	eluent.C.formic	eluent.C.formic.unit	eluent.C.acetic	eluent.C.acetic.unit	eluent.C.trifluoroacetic	eluent.C.trifluoroacetic.unit	eluent.C.phosphor	eluent.C.phosphor.unit	eluent.C.nh4ac	eluent.C.nh4ac.unit	eluent.C.nh4form	eluent.C.nh4form.unit	eluent.C.nh4carb	eluent.C.nh4carb.unit	eluent.C.nh4bicarb	eluent.C.nh4bicarb.unit	eluent.C.nh4f	eluent.C.nh4f.unit	eluent.C.nh4oh	eluent.C.nh4oh.unit	eluent.C.trieth	eluent.C.trieth.unit	eluent.C.triprop	eluent.C.triprop.unit	eluent.C.tribut	eluent.C.tribut.unit	eluent.C.nndimethylhex	eluent.C.nndimethylhex.unit	eluent.C.medronic	eluent.C.medronic.unit	eluent.C.pH	eluent.C.heptafluorobutyric	eluent.C.heptafluorobutyric.unit	eluent.D.h2o	eluent.D.meoh	eluent.D.acn	eluent.D.iproh	eluent.D.acetone	eluent.D.hex	eluent.D.chcl3	eluent.D.ch2cl2	eluent.D.hept	eluent.D.formic	eluent.D.formic.unit	eluent.D.acetic	eluent.D.acetic.unit	eluent.D.trifluoroacetic	eluent.D.trifluoroacetic.unit	eluent.D.phosphor	eluent.D.phosphor.unit	eluent.D.nh4ac	eluent.D.nh4ac.unit	eluent.D.nh4form	eluent.D.nh4form.unit	eluent.D.nh4carb	eluent.D.nh4carb.unit	eluent.D.nh4bicarb	eluent.D.nh4bicarb.unit	eluent.D.nh4f	eluent.D.nh4f.unit	eluent.D.nh4oh	eluent.D.nh4oh.unit	eluent.D.trieth	eluent.D.trieth.unit	eluent.D.triprop	eluent.D.triprop.unit	eluent.D.tribut	eluent.D.tribut.unit	eluent.D.nndimethylhex	eluent.D.nndimethylhex.unit	eluent.D.medronic	eluent.D.medronic.unit	eluent.D.pH	eluent.D.heptafluorobutyric	eluent.D.heptafluorobutyric.unit	gradient.start.A	gradient.start.B	gradient.start.C	gradient.start.D	gradient.end.A	gradient.end.B	gradient.end.C	gradient.end.D
29	Waters ACQUITY UPLC BEH Shield RP18	L1	100.0	2.1	1.7	30.0	0.6	0.3675	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	5.0	95.0	0.0	0.0
30	Phenomenex Luna Omega Polar C18	L1	100.0	2.1	1.6	40.0	0.5	0.441	100.0	0	0	0	0.0	0	0	0	0	0.5	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		0.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.5	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		95.0	5.0	0.0	0.0	0.0	100.0	0.0	0.0
31	Phenomenex Luna Omega Polar C18	L1	100.0	2.1	1.6	40.0	0.5	0.441	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		10	mM	0		0		0		0.0		0		0		0		0		0		0.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.0		0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		95.0	5.0	0.0	0.0	0.0	100.0	0.0	0.0
32	Phenomenex Luna C18	L1	150.0	4.6	3.0	25.0	0.5	3.1739999999999995	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
33			50.0	0.5	2.7	35.0	0.01	0.625	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		95.0	5.0	0.0	0.0	5.0	95.0	0.0	0.0
34			100.0	0.5	2.7	45.0	0.015	0.8333333333333334	100.0	0	0	0	0.0	0	0	0	0	0.9	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0			0.0		0	0.0	100	0	0.0	0	0	0	0	0.9	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0			0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0			0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0			0.0		99.0	1.0	0.0	0.0	99.0	1.0	0.0	0.0
36	Merck Supelco SUPELCOSIL LC-C18	L1	250.0	4.6	5.0	40.0	1.0	2.645	100.0	0	0	0	0.0	0	0	0	0	0.0		0.0		0.1	%	0		0		0		0		0		0		0.0		0		0		0		0		0		2.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.0		0.0		0.1	%	0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		2.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		95.0	5.0	0.0	0.0	65.0	65.0	35.0	0.0
37	Phenomenex Kinetex PFP	L43	100.0	4.6	2.6	35.0	1.5	0.705333333	100.0	0	0	0	0.0	0	0	0	0	0.0		0.0		0.1	%	0		0		0		0		0		0		0.0		0		0		0		0		0		2.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.0		0.0		0.1	%	0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		2.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		99.0	1.0	0.0	0.0	10.0	90.0	0.0	0.0
38	Waters Atlantis T3	L1	100.0	2.1	3.0	40.0	0.3	0.735	100.0	0	0	0	0.0	0	0	0	0	0.0		0.0		0.1	%	0		0		0		0		0		0		0.0		0		0		0		0		0		2.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.0		0.0		0.1	%	0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		2.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		90.0	10.0	0.0	0.0	90.0	10.0	0.0	0.0
39	Merck LiChrospher RP-18	L1	250.0	4.0	5.0	35.0	0.3	6.666666666666667	100.0	0	0	0	0.0	0	0	0	0	0.5	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		0.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.5	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		95.0	5.0	0.0	0.0	95.0	5.0	0.0	0.0
40	Waters ACQUITY UPLC BEH Shield RP18	L1	150.0	2.1	1.7	40.0	0.4	0.8268749999999999	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
41	Waters ACQUITY UPLC HSS T3	L1	100.0	2.1	1.79	50.0	0.38	0.60157	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	30.0	70	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		95.0	5.0	0.0	0.0	95.0	5.0	0.0	0.0
42	Phenomenex Kinetex EVO C18	L1	100.0	2.1	2.6	40.0	0.4	0.55125	100.0	0	0	0	0.0	0	0	0	0	0.2	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		0.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.2	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		95.0	5.0	0.0	0.0	5.0	95.0	0.0	0.0
43	Waters ACQUITY UPLC HSS T3	L1	115.0	2.04	1.79	38.82	0.38	0.65284	100.0	0	0	0	0.0	0	0	0	0	0.0		0.0		0.0		0		10	mM	0		0		0		0		0.0		0		0		0		0		0		6.75	0.0		0	0.0	10	90	0.0	0	0	0	0	0.0		0.0		0.0		0		10	mM	0.0		0		0		0		0.0		0		0		0		0		0.0		6.75	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0				0.0	0.0			0.0	0.0
44	Merck SeQuant ZIC-HILIC	L114	145.45	2.1	4.86	25.0	0.25	1.32998	100.0	0	0	0	0.0	0	0	0	0	0.0		0.0		0.0		0		0		16	mM	0		0		0		0.0		0		0		0		0		0		0.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		3.0	97.0	0.0	0.0	90.0	10.0	0.0	0.0
45	Waters ACQUITY UPLC BEH C18	L1	100.0	2.1	1.7	39.47	0.3	0.735	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	100.0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		90.0	10.0	0.0	0.0	10.0	90.0	0.0	0.0
46	Waters ACQUITY UPLC HSS T3	L1	115.0	2.04	1.79	38.82	0.4	0.6202	100.0	0	0	0	0.0	0	0	0	0	0.01	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		0.0	0.0		50	0.0	50	0	0.0	0	0	0	0	0.01	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
47	Waters ACQUITY UPLC HSS T3	L1	115.0	2.04	1.79	38.82	0.1	2.4808	100.0	0	0	0	0.0	0	0	0	0	0.01	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		0.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.01	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		90.0	10.0	0.0	0.0	55.0	45.0	0.0	0.0
48	Thermo Scientific Hypersil GOLD	L1	113.75	2.1	1.9	40.0	0.4	0.65008	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
49	Agilent ZORBAX Eclipse XDB-C18	L1	100.0	2.1	1.8	50.0	0.4	0.55125	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	100.0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		98.0	2.0	0.0	0.0	0.0	100.0	0.0	0.0
50	Waters ACQUITY UPLC HSS T3	L1	100.0	2.1	1.8	30.0	0.4	0.55125	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
51	Phenomenex Synergi Hydro-RP	L1	250.0	2.0	4.0	25.0	0.2	2.5	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		99.5	0.5	0.0	0.0	0.0	35.0	65.0	0.0
52	Agilent InfinityLab Poroshell 120 EC-C18	L1	100.0	3.0	2.7	25.0	0.4	1.125	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		95.0	5.0	0.0	0.0	10.0	90.0	0.0	0.0
53	Phenomenex Kinetex PFP	L43	100.0	4.6	5.0	45.0	0.6	1.7633333333333332	100.0	0	0	0	0.0	0	0	0	0	0.0		0.0		0.1	%	0		0		0		0		0		0		0.0		0		0		0		0		0		2.0	0.0		0	100.0	0	0	0.0	0	0	0	0	0.0		0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		60.0	40.0	0.0	0.0	28.0	72.0	0.0	0.0
54	Waters ACQUITY UPLC BEH C18	L1	100.0	2.1	1.7	39.47	0.26	0.87922	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	80	0	20.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
55	Waters ACQUITY UPLC HSS T3	L1	100.0	2.1	1.8	38.82	0.38	0.60157	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	30.0	70	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
56	Agilent ZORBAX RRHD Eclipse Plus C18	L1	50.0	2.1	1.8	30.0	0.4	0.275625	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		99.0	1.0	0.0	0.0	99.0	1.0	0.0	0.0
57	Agilent ZORBAX RRHD Eclipse Plus C18	L1	50.0	2.1	1.8	30.0	0.4	0.275625	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		99.0	1.0	0.0	0.0	1.0	99.0	0.0	0.0
58			150.0	2.1	2.6	40.0	0.35	0.945	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0			0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0			0.0		100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
59			150.0	2.1	2.6	40.0	0.35	0.945	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	95.0	5.0	0.0	0.0
60	Waters ACQUITY UPLC BEH C18	L1	100.0	2.1	1.7	65.0	0.4	0.55125	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	80	0	20.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
61	Agilent ZORBAX Eclipse Plus C18	L1	150.0	2.1	3.5	32.5	0.32	1.07155	0.0	0	0	0	0.0	0	0	0	0	0.0		0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		0.0	0.0		0	0.0	0	0	0.0	0	0	0	0	0.0		0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0				0.0	0.0			0.0	0.0
62	Phenomenex Kinetex EVO C18	L1	100.0	2.1	2.6	40.0	0.35	0.65314	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0				0.0	0.0			0.0	0.0
63	Waters ACQUITY UPLC BEH C18	L1	98.36	2.05	1.7	39.47	0.26	0.82411	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0				0.0	0.0			0.0	0.0
64	Waters ACQUITY UPLC BEH C18	L1	98.36	2.05	1.7	39.47	0.26	0.82411	100.0	0	0	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0		0		0		0		0.0		0		0		0		0		0		3.0	0.0		0	0.0	100	0	0.0	0	0	0	0	0.1	%	0.0		0.0		0		0		0.0		0		0		0		0.0		0		0		0		0		0.0		3.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0		0	0	0	0	0.0	0	0	0	0	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0.0	0.0				0.0	0.0			0.0	0.0
